instance_id,seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,method,run_role,threshold,delta,max_platoon_size,Pmax,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,time_limit_s,threads,status,objective,objective_total_delay,best_bound,terminal_mip_gap,solve_time_s,model_construction_time_s,end_to_end_time_s,node_count,time_to_first_feasible_s,sol_count,np_30s_status,np_30s_objective,np_recovery_status,np_recovery_objective,np_optimal_objective,np_optimal_source,actual_optimality_gap,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds,matching_chp_objective,pp_optimal_objective,np_30s_terminal_mip_gap,np_30s_solve_time_s,lambda,total_arrival_rate,per_approach_arrival_rate
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,2,2,2,2,"[[1, 2, 2], [1, 2, 2], [2, 1, 1, 1], [1, 2, 2]]",13,63,150,0.5800000000000001,0.004687,20,1.4,28,7.5,150,30.0,12,OPTIMAL,9.35,187.0,187.0,0.0,0.4274730682373047,0.0052484022453427315,0.43277841585495425,17616.0,0.001071929931640625,9,OPTIMAL,9.35,,,9.35,initial_30s,0.0,True,True,7.5,True,True,9.35,9.35,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,2,2,4,4,"[[1, 4], [1, 4], [3, 1, 1], [1, 2, 2]]",10,37,150,0.7533333333333333,0.0017325,20,2.7,54,11.25,225,30.0,12,OPTIMAL,9.35,187.0,187.0,0.0,0.059478044509887695,0.0046773990616202354,0.06420819857875824,1455.0,0.0008580684661865234,9,OPTIMAL,9.35,,,9.35,initial_30s,0.0,True,True,11.25,True,True,9.35,9.35,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,2,2,6,6,"[[1, 4], [1, 4], [3, 1, 1], [1, 2, 2]]",10,37,150,0.7533333333333333,0.0042365,20,2.7,54,12.0,240,30.0,12,OPTIMAL,9.35,187.0,187.0,0.0,0.05837607383728027,0.004440551623702049,0.06287137876007462,1455.0,0.0008039474487304688,9,OPTIMAL,9.35,,,9.35,initial_30s,0.0,True,True,12.0,True,True,9.35,9.35,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,2,2,8,8,"[[1, 4], [1, 4], [3, 1, 1], [1, 2, 2]]",10,37,150,0.7533333333333333,0.001707,20,2.7,54,12.75,255,30.0,12,OPTIMAL,9.35,187.0,187.0,0.0,0.060623884201049805,0.004279417917132378,0.06495564326391888,1455.0,0.0007770061492919922,9,OPTIMAL,9.35,,,9.35,initial_30s,0.0,True,True,12.75,True,True,9.35,9.35,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004487,20,10.35,207,26.5,530,30.0,12,OPTIMAL,9.95,199.0,199.0,0.0,0.13254404067993164,0.004899744875729084,0.13749872509349537,4534.0,0.0008790493011474609,10,OPTIMAL,9.35,,,9.35,initial_30s,0.5999999999999996,True,True,25.9,True,True,10.5,9.95,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.0017525,20,11.75,235,39.75,795,30.0,12,OPTIMAL,10.0,200.0,200.0,0.0,0.022073984146118164,0.004056861624121666,0.026182500396432877,187.0,0.00018906593322753906,6,OPTIMAL,9.35,,,9.35,initial_30s,0.6500000000000004,True,True,39.1,True,True,10.5,10.0,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,4,4,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.001673,20,13.95,279,42.4,848,30.0,12,OPTIMAL,10.5,210.0,210.0,0.0,0.003348112106323242,0.0035940222442150116,0.006992068486354828,1.0,0.0004520416259765625,3,OPTIMAL,9.35,,,9.35,initial_30s,1.1500000000000004,True,True,41.25,True,True,10.5,10.5,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,4,4,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004206,20,13.95,279,45.05,901,30.0,12,OPTIMAL,10.5,210.0,210.0,0.0,0.0031299591064453125,0.0035813627764582634,0.006769511064618587,1.0,0.00041294097900390625,3,OPTIMAL,9.35,,,9.35,initial_30s,1.1500000000000004,True,True,43.9,True,True,10.5,10.5,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004682,20,10.35,207,45.5,910,30.0,12,OPTIMAL,9.95,199.0,199.0,0.0,0.1305379867553711,0.0047683874145150185,0.135357904489357,4534.0,0.0008208751678466797,10,OPTIMAL,9.35,,,9.35,initial_30s,0.5999999999999996,True,True,44.9,True,True,10.5,9.95,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.004607,20,11.75,235,68.25,1365,30.0,12,OPTIMAL,10.0,200.0,200.0,0.0,0.021636009216308594,0.004470205865800381,0.026159355164117336,187.0,0.00019693374633789062,6,OPTIMAL,9.35,,,9.35,initial_30s,0.6500000000000004,True,True,67.6,True,True,10.5,10.0,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,6,6,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.0016775,20,13.95,279,72.8,1456,30.0,12,OPTIMAL,10.5,210.0,210.0,0.0,0.0033409595489501953,0.0035571958869695663,0.006948065200736523,1.0,0.0004520416259765625,3,OPTIMAL,9.35,,,9.35,initial_30s,1.1500000000000004,True,True,71.64999999999999,True,True,10.5,10.5,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,6,6,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.003761,20,13.95,279,77.35,1547,30.0,12,OPTIMAL,10.5,210.0,210.0,0.0,0.0029900074005126953,0.0036861710250377655,0.006723026133142471,1.0,0.0003960132598876953,3,OPTIMAL,9.35,,,9.35,initial_30s,1.1500000000000004,True,True,76.19999999999999,True,True,10.5,10.5,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004687,20,10.35,207,64.5,1290,30.0,12,OPTIMAL,9.95,199.0,199.0,0.0,0.13050413131713867,0.004444877617061138,0.13499986811348152,4534.0,0.0007781982421875,10,OPTIMAL,9.35,,,9.35,initial_30s,0.5999999999999996,True,True,63.9,True,True,10.5,9.95,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 1], [4, 1], [4, 1], [4, 1]]",8,24,150,0.84,0.004707,20,11.75,235,96.75,1935,30.0,12,OPTIMAL,10.0,200.0,200.0,0.0,0.021924972534179688,0.004852414131164551,0.02683173036460352,187.0,0.0001900196075439453,6,OPTIMAL,9.35,,,9.35,initial_30s,0.6500000000000004,True,True,96.1,True,True,10.5,10.0,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,8,8,6,6,"[[5], [5], [5], [5]]",4,6,150,0.96,0.001668,20,13.95,279,103.2,2064,30.0,12,OPTIMAL,10.5,210.0,210.0,0.0,0.0032320022583007812,0.0036149630323052406,0.006897359156387329,1.0,0.00045108795166015625,3,OPTIMAL,9.35,,,9.35,initial_30s,1.1500000000000004,True,True,102.05,True,True,10.5,10.5,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep015_seed1623056361085017532,1623056361085017532,15,20,4,"[5, 5, 5, 5]","[[2, 5, 7, 9, 10], [2, 5, 6, 8, 9], [3, 3, 4, 7, 11], [3, 7, 9, 12, 13]]",1.5,1,3,PP,initial_30s,8,8,8,8,"[[5], [5], [5], [5]]",4,6,150,0.96,0.004497,20,13.95,279,109.65,2193,30.0,12,OPTIMAL,10.5,210.0,210.0,0.0,0.0027480125427246094,0.0038158372044563293,0.006611181997677803,1.0,0.00037407875061035156,3,OPTIMAL,9.35,,,9.35,initial_30s,1.1500000000000004,True,True,108.5,True,True,10.5,10.5,0.0,21.13783311843872,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,CHP,initial_30s,2,2,,,"[[4, 1], [2, 1, 2], [1, 3, 1], [1, 4]]",10,37,150,0.7533333333333333,0.004447,20,2.75,55,14.25,285,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.028386831283569336,0.005532010458409786,0.033975577847930906,257.0,0.0009019374847412109,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,False,,,False,,6.75,,,,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,CHP,initial_30s,4,4,,,"[[5], [2, 1, 2], [5], [5]]",6,12,150,0.92,0.0041415,20,10.7,214,50.35,1007,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.003579854965209961,0.0044707367196679115,0.008103161958757878,1.0,0.0001609325408935547,5,OPTIMAL,6.75,,,6.75,initial_30s,0.0,False,,,False,,6.75,,,,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,CHP,initial_30s,6,6,,,"[[5], [3, 2], [5], [5]]",5,9,150,0.94,0.001457,20,14.1,282,86.45,1729,30.0,12,OPTIMAL,6.75,135.0,134.99999999999505,0.0,0.0029020309448242188,0.003394930623471737,0.006347126738948345,1.0,0.0004589557647705078,3,OPTIMAL,6.75,,,6.75,initial_30s,0.0,False,,,False,,6.75,,,,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,CHP,initial_30s,8,8,,,"[[5], [3, 2], [5], [5]]",5,9,150,0.94,0.004407,20,14.1,282,122.55,2451,30.0,12,OPTIMAL,6.75,135.0,134.99999999999505,0.0,0.0024230480194091797,0.003868386149406433,0.006339230556244373,1.0,0.00043487548828125,3,OPTIMAL,6.75,,,6.75,initial_30s,0.0,False,,,False,,6.75,,,,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,NP,initial_30s,,,1,1,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",20,150,150,0.0,0.001222,20,0.0,0,0.0,0,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,1.3370990753173828,0.006542077288031578,1.343701000430164,18514.0,0.0014111995697021484,4,OPTIMAL,6.75,,,6.75,initial_30s,0.0,False,,,False,,,,,,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,2,2,2,2,"[[2, 2, 1], [2, 1, 2], [1, 2, 1, 1], [1, 2, 2]]",13,63,150,0.5800000000000001,0.0017975,20,2.1,42,7.5,150,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.07765984535217285,0.004841086454689503,0.08255263795231342,1179.0,0.0010178089141845703,8,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,7.5,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,2,2,4,4,"[[4, 1], [2, 1, 2], [1, 3, 1], [1, 4]]",10,37,150,0.7533333333333333,0.001788,20,2.75,55,11.25,225,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.027324199676513672,0.004329073242843151,0.03170438096894074,257.0,0.0008540153503417969,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,11.25,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,2,2,6,6,"[[4, 1], [2, 1, 2], [1, 3, 1], [1, 4]]",10,37,150,0.7533333333333333,0.001768,20,2.75,55,12.0,240,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.027523040771484375,0.0042309146374464035,0.031804532162421226,257.0,0.0008230209350585938,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,12.0,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,2,2,8,8,"[[4, 1], [2, 1, 2], [1, 3, 1], [1, 4]]",10,37,150,0.7533333333333333,0.0018425,20,2.75,55,12.75,255,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.027164936065673828,0.004841165617108345,0.03205738809826851,257.0,0.0008218288421630859,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,12.75,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,4,4,2,2,"[[2, 2, 1], [2, 1, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004517,20,6.4,128,26.5,530,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.07043695449829102,0.004925974644720554,0.07541664884595108,760.0,0.0008900165557861328,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,26.5,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,4,4,4,4,"[[4, 1], [2, 1, 2], [4, 1], [4, 1]]",9,30,150,0.8,0.004391,20,7.1,142,39.75,795,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.023717880249023438,0.0042739203199744225,0.02804577145758009,90.0,0.0007748603820800781,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,39.75,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,4,4,6,6,"[[5], [2, 1, 2], [5], [5]]",6,12,150,0.92,0.004582,20,10.7,214,42.4,848,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.003654003143310547,0.003976699896156788,0.00768321741841507,1.0,0.00016117095947265625,5,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,42.4,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,4,4,8,8,"[[5], [2, 1, 2], [5], [5]]",6,12,150,0.92,0.001698,20,10.7,214,45.05,901,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.004250049591064453,0.003657047636806965,0.007956289885209083,1.0,0.00015997886657714844,5,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,45.05,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,6,6,2,2,"[[2, 2, 1], [2, 1, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.001613,20,6.4,128,45.5,910,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.0695960521697998,0.004091333597898483,0.07373464754369306,760.0,0.0008380413055419922,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,45.5,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,6,6,4,4,"[[4, 1], [3, 2], [4, 1], [4, 1]]",8,24,150,0.84,0.004587,20,10.5,210,68.25,1365,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.01049184799194336,0.004426209256052971,0.014971636472033978,1.0,0.0001709461212158203,5,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,68.25,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,6,6,6,6,"[[5], [3, 2], [5], [5]]",5,9,150,0.94,0.004552,20,14.1,282,72.8,1456,30.0,12,OPTIMAL,6.75,135.0,134.99999999999505,0.0,0.0032711029052734375,0.003689296543598175,0.007009509646131515,1.0,0.00042700767517089844,3,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,72.8,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,6,6,8,8,"[[5], [3, 2], [5], [5]]",5,9,150,0.94,0.001503,20,14.1,282,77.35,1547,30.0,12,OPTIMAL,6.75,135.0,134.99999999999505,0.0,0.0031387805938720703,0.00321075227111578,0.006396938892045498,1.0,0.00043082237243652344,3,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,77.35,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,8,8,2,2,"[[2, 2, 1], [2, 1, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.004071,20,6.4,128,64.5,1290,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.06986212730407715,0.004265055991709232,0.07418172732271766,760.0,0.0008001327514648438,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,64.5,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,8,8,4,4,"[[4, 1], [3, 2], [4, 1], [4, 1]]",8,24,150,0.84,0.004332,20,10.5,210,96.75,1935,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.009865045547485352,0.004258055239915848,0.014181537972373485,1.0,0.00017118453979492188,5,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,96.75,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,8,8,6,6,"[[5], [3, 2], [5], [5]]",5,9,150,0.94,0.003841,20,14.1,282,103.2,2064,30.0,12,OPTIMAL,6.75,135.0,134.99999999999505,0.0,0.002756834030151367,0.0038113612681627274,0.006622274631956577,1.0,0.00041604042053222656,3,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,103.2,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep016_seed6481575835392928558,6481575835392928558,16,20,4,"[5, 5, 5, 5]","[[3, 3, 4, 6, 9], [5, 7, 12, 23, 24], [2, 6, 8, 10, 14], [0, 3, 4, 5, 5]]",1.5,1,3,PP,initial_30s,8,8,8,8,"[[5], [3, 2], [5], [5]]",5,9,150,0.94,0.004537,20,14.1,282,109.65,2193,30.0,12,OPTIMAL,6.75,135.0,134.99999999999505,0.0,0.003075122833251953,0.003970851190388203,0.007093500873684406,1.0,0.00042891502380371094,3,OPTIMAL,6.75,,,6.75,initial_30s,0.0,True,True,109.65,True,True,6.75,6.75,0.0,1.3370990753173828,1.5,1.5,0.375
N20_lambda1p5_rep017_seed14997945084193739797,14997945084193739797,17,20,4,"[5, 5, 5, 5]","[[4, 7, 10, 13, 16], [6, 7, 16, 18, 20], [2, 4, 6, 15, 19], [2, 6, 10, 15, 15]]",1.5,1,3,CHP,initial_30s,2,2,,,"[[1, 1, 1, 1, 1], [2, 3], [3, 1, 1], [1, 1, 1, 2]]",14,71,150,0.5266666666666666,0.004597,20,2.7,54,14.25,285,30.0,12,OPTIMAL,6.75,135.0,135.0,0.0,0.2314910888671875,0.005938134156167507,0.23748288209658575,8383.0,0.0018990039825439453,7,OPTIMAL,6.75,,,6.75,initial_30s,0.0,False,,,False,,6.75,,,,1.5,1.5,0.375
N20_lambda1p5_rep017_seed14997945084193739797,14997945084193739797,17,20,4,"[5, 5, 5, 5]","[[4, 7, 10, 13, 16], [6, 7, 16, 18, 20], [2, 4, 6, 15, 19], [2, 6, 10, 15, 15]]",1.5,1,3,CHP,initial_30s,4,4,,,"[[5], [2, 3], [3, 2], [3, 2]]",7,18,150,0.88,0.001628,20,16.25,325,50.35,1007,30.0,12,OPTIMAL,7.4,148.0,148.0,0.0,0.016279935836791992,0.004086175933480263,0.02041769218788433,106.0,0.0006868839263916016,8,OPTIMAL,6.75,,,6.75,initial_30s,0.6500000000000004,False,,,False,,7.4,,,,1.5,1.5,0.375
